linie,richtung,kurs,seq_von,seq_nach,fahrweg_id,fw_no,fw_typ,fw_lang,halt_id_von,halt_id_nach
14,1,10,24,25,43603,1,1,SEEB - TRIE,2627,1908
14,1,10,23,24,43603,1,1,SEEB - TRIE,701,2627
14,1,10,22,23,43603,1,1,SEEB - TRIE,2060,701
14,1,10,21,22,43603,1,1,SEEB - TRIE,1557,2060
14,1,10,20,21,43603,1,1,SEEB - TRIE,1534,1557
14,1,10,19,20,43603,1,1,SEEB - TRIE,1502,1534
14,1,10,18,19,43603,1,1,SEEB - TRIE,2262,1502
14,1,10,17,18,43603,1,1,SEEB - TRIE,2256,2262
14,1,10,16,17,43603,1,1,SEEB - TRIE,1541,2256
14,1,10,15,16,43603,1,1,SEEB - TRIE,1542,1541
14,1,10,14,15,43603,1,1,SEEB - TRIE,2088,1542
14,1,10,13,14,43603,1,1,SEEB - TRIE,2086,2088
14,1,10,12,13,43603,1,1,SEEB - TRIE,2087,2086
14,1,10,11,12,43603,1,1,SEEB - TRIE,1539,2087
14,1,10,10,11,43603,1,1,SEEB - TRIE,2045,1539
14,1,10,9,10,43603,1,1,SEEB - TRIE,1504,2045
14,1,10,8,9,43603,1,1,SEEB - TRIE,1532,1504
14,1,10,7,8,43603,1,1,SEEB - TRIE,2276,1532
14,1,10,6,7,43603,1,1,SEEB - TRIE,2313,2276
14,1,10,5,6,43603,1,1,SEEB - TRIE,1311,2313
14,1,10,4,5,43603,1,1,SEEB - TRIE,1919,1311
14,1,10,3,4,43603,1,1,SEEB - TRIE,1873,1919
14,1,10,2,3,43603,1,1,SEEB - TRIE,1934,1873
14,1,10,1,2,43603,1,1,SEEB - TRIE,1596,1934
14,1,2,1,2,41741,13,2,DEP4 - BWIE Richtung SEEB,2251,1557
14,1,11,1,2,43610,11,2,DEP8 - SOER  Richtung SEEB,2300,1311
14,1,1,6,7,41733,3,1,BWIE - TRIE für Ausfahrt,1010,1270
14,1,1,5,6,41733,3,1,BWIE - TRIE für Ausfahrt,1908,1010
14,1,1,4,5,41733,3,1,BWIE - TRIE für Ausfahrt,2627,1908
14,1,1,3,4,41733,3,1,BWIE - TRIE für Ausfahrt,701,2627
14,1,1,2,3,41733,3,1,BWIE - TRIE für Ausfahrt,2060,701
14,1,1,1,2,41733,3,1,BWIE - TRIE für Ausfahrt,1557,2060
14,1,4,3,4,41733,3,1,BWIE - TRIE für Ausfahrt,701,2627
14,1,4,2,3,41733,3,1,BWIE - TRIE für Ausfahrt,2060,701
14,1,4,1,2,41733,3,1,BWIE - TRIE für Ausfahrt,1557,2060
14,1,4,6,7,41733,3,1,BWIE - TRIE für Ausfahrt,1010,1270
14,1,4,5,6,41733,3,1,BWIE - TRIE für Ausfahrt,1908,1010
14,1,4,4,5,41733,3,1,BWIE - TRIE für Ausfahrt,2627,1908
14,1,10,1,2,43610,11,2,DEP8 - SOER  Richtung SEEB,2300,1311
14,1,5,11,12,43606,5,1,SOER - TRIE für Ausfahrt,1542,1541
14,1,5,10,11,43606,5,1,SOER - TRIE für Ausfahrt,2088,1542
14,1,5,9,10,43606,5,1,SOER - TRIE für Ausfahrt,2086,2088
14,1,5,8,9,43606,5,1,SOER - TRIE für Ausfahrt,2087,2086
14,1,5,7,8,43606,5,1,SOER - TRIE für Ausfahrt,1539,2087
14,1,5,6,7,43606,5,1,SOER - TRIE für Ausfahrt,2045,1539
14,1,5,5,6,43606,5,1,SOER - TRIE für Ausfahrt,1504,2045
14,1,5,4,5,43606,5,1,SOER - TRIE für Ausfahrt,1532,1504
14,1,5,3,4,43606,5,1,SOER - TRIE für Ausfahrt,2276,1532
14,1,5,2,3,43606,5,1,SOER - TRIE für Ausfahrt,2313,2276
14,1,5,1,2,43606,5,1,SOER - TRIE für Ausfahrt,1311,2313
14,1,5,22,23,43606,5,1,SOER - TRIE für Ausfahrt,1010,1270
14,1,5,21,22,43606,5,1,SOER - TRIE für Ausfahrt,1908,1010
14,1,5,20,21,43606,5,1,SOER - TRIE für Ausfahrt,2627,1908
14,1,5,19,20,43606,5,1,SOER - TRIE für Ausfahrt,701,2627
14,1,5,18,19,43606,5,1,SOER - TRIE für Ausfahrt,2060,701
14,1,5,17,18,43606,5,1,SOER - TRIE für Ausfahrt,1557,2060
14,1,5,16,17,43606,5,1,SOER - TRIE für Ausfahrt,1534,1557
14,1,5,15,16,43606,5,1,SOER - TRIE für Ausfahrt,1502,1534
14,1,5,14,15,43606,5,1,SOER - TRIE für Ausfahrt,2262,1502
14,1,5,13,14,43606,5,1,SOER - TRIE für Ausfahrt,2256,2262
14,1,5,12,13,43606,5,1,SOER - TRIE für Ausfahrt,1541,2256
14,1,3,22,23,43606,5,1,SOER - TRIE für Ausfahrt,1010,1270
14,1,3,21,22,43606,5,1,SOER - TRIE für Ausfahrt,1908,1010
14,1,3,20,21,43606,5,1,SOER - TRIE für Ausfahrt,2627,1908
14,1,3,19,20,43606,5,1,SOER - TRIE für Ausfahrt,701,2627
14,1,3,18,19,43606,5,1,SOER - TRIE für Ausfahrt,2060,701
14,1,3,17,18,43606,5,1,SOER - TRIE für Ausfahrt,1557,2060
14,1,3,16,17,43606,5,1,SOER - TRIE für Ausfahrt,1534,1557
14,1,3,15,16,43606,5,1,SOER - TRIE für Ausfahrt,1502,1534
14,1,3,14,15,43606,5,1,SOER - TRIE für Ausfahrt,2262,1502
14,1,3,13,14,43606,5,1,SOER - TRIE für Ausfahrt,2256,2262
14,1,3,12,13,43606,5,1,SOER - TRIE für Ausfahrt,1541,2256
14,1,3,11,12,43606,5,1,SOER - TRIE für Ausfahrt,1542,1541
14,1,3,10,11,43606,5,1,SOER - TRIE für Ausfahrt,2088,1542
14,1,3,9,10,43606,5,1,SOER - TRIE für Ausfahrt,2086,2088
14,1,3,8,9,43606,5,1,SOER - TRIE für Ausfahrt,2087,2086
14,1,3,7,8,43606,5,1,SOER - TRIE für Ausfahrt,1539,2087
14,1,3,6,7,43606,5,1,SOER - TRIE für Ausfahrt,2045,1539
14,1,3,5,6,43606,5,1,SOER - TRIE für Ausfahrt,1504,2045
14,1,3,4,5,43606,5,1,SOER - TRIE für Ausfahrt,1532,1504
14,1,3,3,4,43606,5,1,SOER - TRIE für Ausfahrt,2276,1532
14,1,3,2,3,43606,5,1,SOER - TRIE für Ausfahrt,2313,2276
14,1,3,1,2,43606,5,1,SOER - TRIE für Ausfahrt,1311,2313
15,1,4,1,2,32019,9,3,SOER - DEP8,1311,2300
15,2,8,17,18,41781,8,1,KLUS - EWYS für Einfahrt,2290,1574
15,2,8,16,17,41781,8,1,KLUS - EWYS für Einfahrt,2298,2290
15,2,8,15,16,41781,8,1,KLUS - EWYS für Einfahrt,2287,2298
15,2,8,14,15,41781,8,1,KLUS - EWYS für Einfahrt,2294,2287
15,2,8,13,14,41781,8,1,KLUS - EWYS für Einfahrt,2289,2294
15,2,8,12,13,41781,8,1,KLUS - EWYS für Einfahrt,1542,2289
15,2,8,11,12,41781,8,1,KLUS - EWYS für Einfahrt,1938,1542
15,2,8,10,11,41781,8,1,KLUS - EWYS für Einfahrt,2768,1938
15,2,8,9,10,41781,8,1,KLUS - EWYS für Einfahrt,2774,2768
15,2,8,8,9,41781,8,1,KLUS - EWYS für Einfahrt,2854,2774
15,2,8,7,8,41781,8,1,KLUS - EWYS für Einfahrt,1565,2854
15,2,8,6,7,41781,8,1,KLUS - EWYS für Einfahrt,2111,1565
15,2,8,5,6,41781,8,1,KLUS - EWYS für Einfahrt,2084,2111
15,2,8,4,5,41781,8,1,KLUS - EWYS für Einfahrt,2779,2084
15,2,8,3,4,41781,8,1,KLUS - EWYS für Einfahrt,1531,2779
15,2,8,2,3,41781,8,1,KLUS - EWYS für Einfahrt,1406,1531
15,2,8,1,2,41781,8,1,KLUS - EWYS für Einfahrt,1905,1406
15,2,7,6,7,41777,2,1,KLUS - BUCH,2111,1565
15,2,7,5,6,41777,2,1,KLUS - BUCH,2084,2111
15,2,7,4,5,41777,2,1,KLUS - BUCH,2779,2084
15,2,7,3,4,41777,2,1,KLUS - BUCH,1531,2779
15,2,7,2,3,41777,2,1,KLUS - BUCH,1406,1531
15,2,7,1,2,41777,2,1,KLUS - BUCH,1905,1406
15,2,7,17,18,41777,2,1,KLUS - BUCH,2085,1309
15,2,7,16,17,41777,2,1,KLUS - BUCH,1539,2085
15,2,7,15,16,41777,2,1,KLUS - BUCH,2022,1539
15,2,7,14,15,41777,2,1,KLUS - BUCH,2509,2022
15,2,7,13,14,41777,2,1,KLUS - BUCH,2047,2509
15,2,7,12,13,41777,2,1,KLUS - BUCH,2302,2047
15,2,7,11,12,41777,2,1,KLUS - BUCH,1938,2302
15,2,7,10,11,41777,2,1,KLUS - BUCH,2768,1938
15,2,7,9,10,41777,2,1,KLUS - BUCH,2774,2768
15,2,7,8,9,41777,2,1,KLUS - BUCH,2854,2774
15,2,7,7,8,41777,2,1,KLUS - BUCH,1565,2854
15,2,8,17,18,41777,2,1,KLUS - BUCH,2085,1309
15,2,8,16,17,41777,2,1,KLUS - BUCH,1539,2085
15,2,8,15,16,41777,2,1,KLUS - BUCH,2022,1539
15,2,8,14,15,41777,2,1,KLUS - BUCH,2509,2022
15,2,8,13,14,41777,2,1,KLUS - BUCH,2047,2509
15,2,8,12,13,41777,2,1,KLUS - BUCH,2302,2047
15,2,8,11,12,41777,2,1,KLUS - BUCH,1938,2302
15,2,8,10,11,41777,2,1,KLUS - BUCH,2768,1938
15,2,8,9,10,41777,2,1,KLUS - BUCH,2774,2768
15,2,8,8,9,41777,2,1,KLUS - BUCH,2854,2774
15,2,8,7,8,41777,2,1,KLUS - BUCH,1565,2854
15,2,8,6,7,41777,2,1,KLUS - BUCH,2111,1565
15,2,8,5,6,41777,2,1,KLUS - BUCH,2084,2111
15,2,8,4,5,41777,2,1,KLUS - BUCH,2779,2084
15,2,8,3,4,41777,2,1,KLUS - BUCH,1531,2779
15,2,8,2,3,41777,2,1,KLUS - BUCH,1406,1531
15,2,8,1,2,41777,2,1,KLUS - BUCH,1905,1406
15,2,1,1,2,30370,12,2,DEP5 - EWYS,2299,1574
15,1,4,9,10,43616,3,1,SOER - KLUS für Ausfahrt,2022,2509
15,1,4,8,9,43616,3,1,SOER - KLUS für Ausfahrt,1539,2022
15,1,4,7,8,43616,3,1,SOER - KLUS für Ausfahrt,2085,1539
15,1,4,6,7,43616,3,1,SOER - KLUS für Ausfahrt,1309,2085
15,1,4,5,6,43616,3,1,SOER - KLUS für Ausfahrt,1525,1309
15,1,4,4,5,43616,3,1,SOER - KLUS für Ausfahrt,2090,1525
15,1,4,3,4,43616,3,1,SOER - KLUS für Ausfahrt,2089,2090
15,1,4,2,3,43616,3,1,SOER - KLUS für Ausfahrt,1829,2089
15,1,4,1,2,43616,3,1,SOER - KLUS für Ausfahrt,1311,1829
15,1,4,22,23,43616,3,1,SOER - KLUS für Ausfahrt,1406,1905
15,1,4,21,22,43616,3,1,SOER - KLUS für Ausfahrt,1531,1406
15,1,4,20,21,43616,3,1,SOER - KLUS für Ausfahrt,2779,1531
15,1,4,19,20,43616,3,1,SOER - KLUS für Ausfahrt,2084,2779
15,1,4,18,19,43616,3,1,SOER - KLUS für Ausfahrt,2111,2084
15,1,4,17,18,43616,3,1,SOER - KLUS für Ausfahrt,1565,2111
15,1,4,16,17,43616,3,1,SOER - KLUS für Ausfahrt,2854,1565
15,1,4,15,16,43616,3,1,SOER - KLUS für Ausfahrt,2774,2854
15,1,4,14,15,43616,3,1,SOER - KLUS für Ausfahrt,2768,2774
15,1,4,13,14,43616,3,1,SOER - KLUS für Ausfahrt,1938,2768
15,1,4,12,13,43616,3,1,SOER - KLUS für Ausfahrt,2302,1938
15,1,4,11,12,43616,3,1,SOER - KLUS für Ausfahrt,2047,2302
15,1,4,10,11,43616,3,1,SOER - KLUS für Ausfahrt,2509,2047
14,1,4,3,4,31981,7,1,SEEB - SOER für Einfahrt,1873,1919
14,1,4,2,3,31981,7,1,SEEB - SOER für Einfahrt,1934,1873
14,1,4,1,2,31981,7,1,SEEB - SOER für Einfahrt,1596,1934
14,1,4,4,5,31981,7,1,SEEB - SOER für Einfahrt,1919,1311
14,2,2,10,11,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2087,1539
14,2,2,9,10,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2086,2087
14,2,2,8,9,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2088,2086
14,2,2,7,8,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1542,2088
14,2,2,6,7,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1541,1542
14,2,2,5,6,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2256,1541
14,2,2,4,5,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2262,2256
14,2,2,3,4,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1502,2262
14,2,2,2,3,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1534,1502
14,2,2,1,2,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1557,1534
14,2,2,20,21,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1934,1596
14,2,2,19,20,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1873,1934
14,2,2,18,19,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1919,1873
14,2,2,17,18,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1311,1919
14,2,2,16,17,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2313,1311
14,2,2,15,16,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2276,2313
14,2,2,14,15,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1532,2276
14,2,2,13,14,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1504,1532
14,2,2,12,13,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,2045,1504
14,2,2,11,12,43607,6,1,BWIE - SEEB für Ausfahrt und wenden,1539,2045
14,1,5,4,5,31981,7,1,SEEB - SOER für Einfahrt,1919,1311
14,1,5,3,4,31981,7,1,SEEB - SOER für Einfahrt,1873,1919
14,1,5,2,3,31981,7,1,SEEB - SOER für Einfahrt,1934,1873
14,1,5,1,2,31981,7,1,SEEB - SOER für Einfahrt,1596,1934
14,2,10,4,5,43605,4,1,SOER - SEEB für Ausfahrt,1934,1596
14,2,10,3,4,43605,4,1,SOER - SEEB für Ausfahrt,1873,1934
14,2,10,2,3,43605,4,1,SOER - SEEB für Ausfahrt,1919,1873
14,2,10,1,2,43605,4,1,SOER - SEEB für Ausfahrt,1311,1919
14,1,12,4,5,31981,7,1,SEEB - SOER für Einfahrt,1919,1311
14,1,12,3,4,31981,7,1,SEEB - SOER für Einfahrt,1873,1919
14,1,12,2,3,31981,7,1,SEEB - SOER für Einfahrt,1934,1873
14,1,12,1,2,31981,7,1,SEEB - SOER für Einfahrt,1596,1934
14,2,5,3,4,43611,14,2,DEP8 - SOER via BOER,1829,1311
14,2,5,2,3,43611,14,2,DEP8 - SOER via BOER,1311,1829
14,2,5,1,2,43611,14,2,DEP8 - SOER via BOER,2300,1311
14,2,8,3,4,43611,14,2,DEP8 - SOER via BOER,1829,1311
14,2,8,2,3,43611,14,2,DEP8 - SOER via BOER,1311,1829
14,2,8,1,2,43611,14,2,DEP8 - SOER via BOER,2300,1311
14,1,2,1,2,41743,15,3,BWIE - DEP4 von TRIE,1557,2251
15,2,4,22,23,41780,6,1,KLUS - SOER für Einfahrt,1829,1311
15,2,4,21,22,41780,6,1,KLUS - SOER für Einfahrt,2089,1829
15,2,4,20,21,41780,6,1,KLUS - SOER für Einfahrt,2090,2089
15,2,4,19,20,41780,6,1,KLUS - SOER für Einfahrt,1525,2090
15,2,4,18,19,41780,6,1,KLUS - SOER für Einfahrt,1309,1525
15,2,4,17,18,41780,6,1,KLUS - SOER für Einfahrt,2085,1309
15,2,4,16,17,41780,6,1,KLUS - SOER für Einfahrt,1539,2085
15,2,4,15,16,41780,6,1,KLUS - SOER für Einfahrt,2022,1539
15,2,4,14,15,41780,6,1,KLUS - SOER für Einfahrt,2509,2022
15,2,4,13,14,41780,6,1,KLUS - SOER für Einfahrt,2047,2509
15,2,4,12,13,41780,6,1,KLUS - SOER für Einfahrt,2302,2047
15,2,7,22,23,41780,6,1,KLUS - SOER für Einfahrt,1829,1311
15,2,7,21,22,41780,6,1,KLUS - SOER für Einfahrt,2089,1829
15,2,7,20,21,41780,6,1,KLUS - SOER für Einfahrt,2090,2089
15,2,7,19,20,41780,6,1,KLUS - SOER für Einfahrt,1525,2090
15,2,7,18,19,41780,6,1,KLUS - SOER für Einfahrt,1309,1525
15,2,7,17,18,41780,6,1,KLUS - SOER für Einfahrt,2085,1309
15,2,7,16,17,41780,6,1,KLUS - SOER für Einfahrt,1539,2085
15,2,7,15,16,41780,6,1,KLUS - SOER für Einfahrt,2022,1539
15,2,7,14,15,41780,6,1,KLUS - SOER für Einfahrt,2509,2022
15,2,7,13,14,41780,6,1,KLUS - SOER für Einfahrt,2047,2509
15,2,7,12,13,41780,6,1,KLUS - SOER für Einfahrt,2302,2047
15,2,7,11,12,41780,6,1,KLUS - SOER für Einfahrt,1938,2302
15,2,7,10,11,41780,6,1,KLUS - SOER für Einfahrt,2768,1938
15,2,7,9,10,41780,6,1,KLUS - SOER für Einfahrt,2774,2768
15,2,7,8,9,41780,6,1,KLUS - SOER für Einfahrt,2854,2774
15,2,7,7,8,41780,6,1,KLUS - SOER für Einfahrt,1565,2854
15,2,7,6,7,41780,6,1,KLUS - SOER für Einfahrt,2111,1565
15,2,7,5,6,41780,6,1,KLUS - SOER für Einfahrt,2084,2111
15,2,7,4,5,41780,6,1,KLUS - SOER für Einfahrt,2779,2084
15,2,7,3,4,41780,6,1,KLUS - SOER für Einfahrt,1531,2779
15,2,7,2,3,41780,6,1,KLUS - SOER für Einfahrt,1406,1531
15,2,7,1,2,41780,6,1,KLUS - SOER für Einfahrt,1905,1406
14,2,3,17,18,43609,10,1,TRIE - SOER für Einfahrt,1539,2045
14,2,3,16,17,43609,10,1,TRIE - SOER für Einfahrt,2087,1539
14,2,3,15,16,43609,10,1,TRIE - SOER für Einfahrt,2086,2087
14,2,3,14,15,43609,10,1,TRIE - SOER für Einfahrt,2088,2086
14,2,3,13,14,43609,10,1,TRIE - SOER für Einfahrt,1542,2088
14,2,3,12,13,43609,10,1,TRIE - SOER für Einfahrt,1541,1542
14,2,3,11,12,43609,10,1,TRIE - SOER für Einfahrt,2256,1541
14,2,3,10,11,43609,10,1,TRIE - SOER für Einfahrt,2262,2256
14,2,3,9,10,43609,10,1,TRIE - SOER für Einfahrt,1502,2262
14,2,3,8,9,43609,10,1,TRIE - SOER für Einfahrt,1534,1502
14,2,3,7,8,43609,10,1,TRIE - SOER für Einfahrt,1557,1534
14,2,3,6,7,43609,10,1,TRIE - SOER für Einfahrt,2060,1557
14,2,3,5,6,43609,10,1,TRIE - SOER für Einfahrt,701,2060
14,2,3,4,5,43609,10,1,TRIE - SOER für Einfahrt,2627,701
14,2,3,3,4,43609,10,1,TRIE - SOER für Einfahrt,1908,2627
14,2,3,2,3,43609,10,1,TRIE - SOER für Einfahrt,1010,1908
14,2,3,1,2,43609,10,1,TRIE - SOER für Einfahrt,1270,1010
14,2,3,22,23,43609,10,1,TRIE - SOER für Einfahrt,2313,1311
14,2,3,21,22,43609,10,1,TRIE - SOER für Einfahrt,2276,2313
14,2,3,20,21,43609,10,1,TRIE - SOER für Einfahrt,1532,2276
14,2,3,19,20,43609,10,1,TRIE - SOER für Einfahrt,1504,1532
14,2,3,18,19,43609,10,1,TRIE - SOER für Einfahrt,2045,1504
15,2,3,1,2,30370,12,2,DEP5 - EWYS,2299,1574
15,2,4,1,2,43618,10,2,DEP8 - SOER,2300,1311
15,1,6,1,2,32019,9,3,SOER - DEP8,1311,2300
15,2,4,11,12,41780,6,1,KLUS - SOER für Einfahrt,1938,2302
15,2,4,10,11,41780,6,1,KLUS - SOER für Einfahrt,2768,1938
15,2,4,9,10,41780,6,1,KLUS - SOER für Einfahrt,2774,2768
15,2,4,8,9,41780,6,1,KLUS - SOER für Einfahrt,2854,2774
15,2,4,7,8,41780,6,1,KLUS - SOER für Einfahrt,1565,2854
15,2,4,6,7,41780,6,1,KLUS - SOER für Einfahrt,2111,1565
15,2,4,5,6,41780,6,1,KLUS - SOER für Einfahrt,2084,2111
15,2,4,4,5,41780,6,1,KLUS - SOER für Einfahrt,2779,2084
15,2,4,3,4,41780,6,1,KLUS - SOER für Einfahrt,1531,2779
15,2,4,2,3,41780,6,1,KLUS - SOER für Einfahrt,1406,1531
15,2,4,1,2,41780,6,1,KLUS - SOER für Einfahrt,1905,1406
15,2,3,7,8,41780,6,1,KLUS - SOER für Einfahrt,1565,2854
15,2,3,6,7,41780,6,1,KLUS - SOER für Einfahrt,2111,1565
15,2,3,5,6,41780,6,1,KLUS - SOER für Einfahrt,2084,2111
15,2,3,4,5,41780,6,1,KLUS - SOER für Einfahrt,2779,2084
15,2,3,3,4,41780,6,1,KLUS - SOER für Einfahrt,1531,2779
15,2,3,2,3,41780,6,1,KLUS - SOER für Einfahrt,1406,1531
15,2,3,1,2,41780,6,1,KLUS - SOER für Einfahrt,1905,1406
15,2,3,22,23,41780,6,1,KLUS - SOER für Einfahrt,1829,1311
15,2,3,21,22,41780,6,1,KLUS - SOER für Einfahrt,2089,1829
15,2,3,20,21,41780,6,1,KLUS - SOER für Einfahrt,2090,2089
15,2,3,19,20,41780,6,1,KLUS - SOER für Einfahrt,1525,2090
15,2,3,18,19,41780,6,1,KLUS - SOER für Einfahrt,1309,1525
15,2,3,17,18,41780,6,1,KLUS - SOER für Einfahrt,2085,1309
15,2,3,16,17,41780,6,1,KLUS - SOER für Einfahrt,1539,2085
15,2,3,15,16,41780,6,1,KLUS - SOER für Einfahrt,2022,1539
15,2,3,14,15,41780,6,1,KLUS - SOER für Einfahrt,2509,2022
15,2,3,13,14,41780,6,1,KLUS - SOER für Einfahrt,2047,2509
15,2,3,12,13,41780,6,1,KLUS - SOER für Einfahrt,2302,2047
15,2,3,11,12,41780,6,1,KLUS - SOER für Einfahrt,1938,2302
15,2,3,10,11,41780,6,1,KLUS - SOER für Einfahrt,2768,1938
15,2,3,9,10,41780,6,1,KLUS - SOER für Einfahrt,2774,2768
15,2,3,8,9,41780,6,1,KLUS - SOER für Einfahrt,2854,2774
15,2,8,1,2,43618,10,2,DEP8 - SOER,2300,1311
15,2,2,17,18,41781,8,1,KLUS - EWYS für Einfahrt,2290,1574
15,2,2,16,17,41781,8,1,KLUS - EWYS für Einfahrt,2298,2290
15,2,2,15,16,41781,8,1,KLUS - EWYS für Einfahrt,2287,2298
15,2,2,14,15,41781,8,1,KLUS - EWYS für Einfahrt,2294,2287
15,2,2,13,14,41781,8,1,KLUS - EWYS für Einfahrt,2289,2294
15,2,2,12,13,41781,8,1,KLUS - EWYS für Einfahrt,1542,2289
15,2,2,11,12,41781,8,1,KLUS - EWYS für Einfahrt,1938,1542
15,2,2,10,11,41781,8,1,KLUS - EWYS für Einfahrt,2768,1938
15,2,2,9,10,41781,8,1,KLUS - EWYS für Einfahrt,2774,2768
15,2,2,8,9,41781,8,1,KLUS - EWYS für Einfahrt,2854,2774
15,2,2,7,8,41781,8,1,KLUS - EWYS für Einfahrt,1565,2854
15,2,2,6,7,41781,8,1,KLUS - EWYS für Einfahrt,2111,1565
15,2,2,5,6,41781,8,1,KLUS - EWYS für Einfahrt,2084,2111
15,2,2,4,5,41781,8,1,KLUS - EWYS für Einfahrt,2779,2084
15,2,2,3,4,41781,8,1,KLUS - EWYS für Einfahrt,1531,2779
15,2,2,2,3,41781,8,1,KLUS - EWYS für Einfahrt,1406,1531
15,2,2,1,2,41781,8,1,KLUS - EWYS für Einfahrt,1905,1406
15,2,1,1,2,41781,8,1,KLUS - EWYS für Einfahrt,1905,1406
15,2,1,17,18,41781,8,1,KLUS - EWYS für Einfahrt,2290,1574
15,2,1,16,17,41781,8,1,KLUS - EWYS für Einfahrt,2298,2290
15,2,1,15,16,41781,8,1,KLUS - EWYS für Einfahrt,2287,2298
15,2,1,14,15,41781,8,1,KLUS - EWYS für Einfahrt,2294,2287
15,2,1,13,14,41781,8,1,KLUS - EWYS für Einfahrt,2289,2294
15,2,1,12,13,41781,8,1,KLUS - EWYS für Einfahrt,1542,2289
15,2,1,11,12,41781,8,1,KLUS - EWYS für Einfahrt,1938,1542
15,2,1,10,11,41781,8,1,KLUS - EWYS für Einfahrt,2768,1938
15,2,1,9,10,41781,8,1,KLUS - EWYS für Einfahrt,2774,2768
15,2,1,8,9,41781,8,1,KLUS - EWYS für Einfahrt,2854,2774
15,2,1,7,8,41781,8,1,KLUS - EWYS für Einfahrt,1565,2854
15,2,1,6,7,41781,8,1,KLUS - EWYS für Einfahrt,2111,1565
15,2,1,5,6,41781,8,1,KLUS - EWYS für Einfahrt,2084,2111
15,2,1,4,5,41781,8,1,KLUS - EWYS für Einfahrt,2779,2084
15,2,1,3,4,41781,8,1,KLUS - EWYS für Einfahrt,1531,2779
15,2,1,2,3,41781,8,1,KLUS - EWYS für Einfahrt,1406,1531
17,1,1,4,5,32321,9,1,WERD - EWYS für Einfahrt,2580,2792
17,1,1,3,4,32321,9,1,WERD - EWYS für Einfahrt,2544,2580
17,1,1,2,3,32321,9,1,WERD - EWYS für Einfahrt,2538,2544
17,1,1,1,2,32321,9,1,WERD - EWYS für Einfahrt,2772,2538
17,1,1,9,10,32321,9,1,WERD - EWYS für Einfahrt,2705,1574
17,1,1,8,9,32321,9,1,WERD - EWYS für Einfahrt,2750,2705
17,1,1,7,8,32321,9,1,WERD - EWYS für Einfahrt,2645,2750
17,1,1,6,7,32321,9,1,WERD - EWYS für Einfahrt,2572,2645
17,1,1,5,6,32321,9,1,WERD - EWYS für Einfahrt,2792,2572
15,1,2,1,2,30369,11,3,EWYS - DEP5,1574,2299
15,2,7,1,2,43618,10,2,DEP8 - SOER,2300,1311
14,2,4,1,2,31986,16,3,SOER - DEP8 von SEEB,1311,2300
14,2,12,1,2,31986,16,3,SOER - DEP8 von SEEB,1311,2300
14,2,10,6,7,41737,8,1,TRIE - BWIE für Einfahrt,2060,1557
14,2,10,5,6,41737,8,1,TRIE - BWIE für Einfahrt,701,2060
14,2,10,4,5,41737,8,1,TRIE - BWIE für Einfahrt,2627,701
14,2,10,3,4,41737,8,1,TRIE - BWIE für Einfahrt,1908,2627
14,2,10,2,3,41737,8,1,TRIE - BWIE für Einfahrt,1010,1908
14,2,10,1,2,41737,8,1,TRIE - BWIE für Einfahrt,1270,1010
14,2,2,6,7,41737,8,1,TRIE - BWIE für Einfahrt,2060,1557
14,2,2,5,6,41737,8,1,TRIE - BWIE für Einfahrt,701,2060
14,2,2,4,5,41737,8,1,TRIE - BWIE für Einfahrt,2627,701
14,2,2,3,4,41737,8,1,TRIE - BWIE für Einfahrt,1908,2627
14,2,2,2,3,41737,8,1,TRIE - BWIE für Einfahrt,1010,1908
14,2,2,1,2,41737,8,1,TRIE - BWIE für Einfahrt,1270,1010
31,1,13,2,3,43645,1,1,SZEN - HEGI,2019,2505
31,1,13,1,2,43645,1,1,SZEN - HEGI,1537,2019
31,1,13,27,28,43645,1,1,SZEN - HEGI,2113,2113
31,1,13,26,27,43645,1,1,SZEN - HEGI,2275,2113
31,1,13,25,26,43645,1,1,SZEN - HEGI,2084,2275
31,1,13,24,25,43645,1,1,SZEN - HEGI,2598,2084
31,1,13,23,24,43645,1,1,SZEN - HEGI,1305,2598
31,1,13,22,23,43645,1,1,SZEN - HEGI,2641,1305
31,1,13,21,22,43645,1,1,SZEN - HEGI,1938,2641
31,1,13,20,21,43645,1,1,SZEN - HEGI,1541,1938
